index,Country,Status,Life expectancy ,Label
2851,Vanuatu,Developing,71.0,normal
2852,Vanuatu,Developing,69.9,normal
2853,Vanuatu,Developing,69.6,normal
2854,Vanuatu,Developing,69.4,normal
2855,Vanuatu,Developing,69.3,normal
2856,Vanuatu,Developing,69.1,normal
2857,Vanuatu,Developing,69.0,normal
2858,Venezuela (Bolivarian Republic of),Developing,74.1,normal
2859,Venezuela (Bolivarian Republic of),Developing,73.9,normal
2860,Venezuela (Bolivarian Republic of),Developing,73.8,normal
2861,Venezuela (Bolivarian Republic of),Developing,73.7,normal
2862,Venezuela (Bolivarian Republic of),Developing,73.8,normal
2863,Venezuela (Bolivarian Republic of),Developing,73.7,normal
2864,Venezuela (Bolivarian Republic of),Developing,73.6,normal
2865,Venezuela (Bolivarian Republic of),Developing,73.2,normal
2866,Venezuela (Bolivarian Republic of),Developing,73.4,normal
2867,Venezuela (Bolivarian Republic of),Developing,73.6,normal
2868,Venezuela (Bolivarian Republic of),Developing,73.6,normal
2869,Venezuela (Bolivarian Republic of),Developing,73.3,normal
2870,Venezuela (Bolivarian Republic of),Developing,72.4,normal
2871,Venezuela (Bolivarian Republic of),Developing,73.1,normal
2872,Venezuela (Bolivarian Republic of),Developing,72.5,normal
2873,Venezuela (Bolivarian Republic of),Developing,72.5,normal
2874,Viet Nam,Developing,76.0,long
2875,Viet Nam,Developing,75.9,long
2876,Viet Nam,Developing,75.7,normal
2877,Viet Nam,Developing,75.6,normal
2878,Viet Nam,Developing,75.4,normal
2879,Viet Nam,Developing,75.2,normal
2880,Viet Nam,Developing,75.0,normal
2881,Viet Nam,Developing,74.9,normal
2882,Viet Nam,Developing,74.7,normal
2883,Viet Nam,Developing,74.6,normal
2884,Viet Nam,Developing,74.4,normal
2885,Viet Nam,Developing,74.2,normal
2886,Viet Nam,Developing,74.0,normal
2887,Viet Nam,Developing,73.8,normal
2888,Viet Nam,Developing,73.6,normal
2889,Viet Nam,Developing,73.4,normal
2890,Yemen,Developing,65.7,normal
2891,Yemen,Developing,65.4,normal
2892,Yemen,Developing,65.4,normal
2893,Yemen,Developing,64.7,normal
2894,Yemen,Developing,64.6,normal
2895,Yemen,Developing,64.4,normal
2896,Yemen,Developing,64.1,normal
2897,Yemen,Developing,63.8,normal
2898,Yemen,Developing,63.4,normal
2899,Yemen,Developing,63.0,normal
2900,Yemen,Developing,62.6,normal
2901,Yemen,Developing,62.2,normal
2902,Yemen,Developing,61.9,normal
2903,Yemen,Developing,61.5,normal
2904,Yemen,Developing,61.1,normal
2905,Yemen,Developing,68.0,normal
2906,Zambia,Developing,61.8,normal
2907,Zambia,Developing,61.1,normal
2908,Zambia,Developing,63.0,normal
2909,Zambia,Developing,59.2,normal
2910,Zambia,Developing,58.2,short
2911,Zambia,Developing,58.0,short
2912,Zambia,Developing,57.4,short
2913,Zambia,Developing,55.7,short
2914,Zambia,Developing,52.6,short
2915,Zambia,Developing,58.0,short
2916,Zambia,Developing,49.3,short
2917,Zambia,Developing,47.9,short
2918,Zambia,Developing,46.4,short
2919,Zambia,Developing,45.5,short
2920,Zambia,Developing,44.6,short
2921,Zambia,Developing,43.8,short
2922,Zimbabwe,Developing,67.0,normal
2923,Zimbabwe,Developing,59.2,normal
2924,Zimbabwe,Developing,58.0,short
2925,Zimbabwe,Developing,56.6,short
2926,Zimbabwe,Developing,54.9,short
2927,Zimbabwe,Developing,52.4,short
2928,Zimbabwe,Developing,50.0,short
2929,Zimbabwe,Developing,48.2,short
2930,Zimbabwe,Developing,46.6,short
2931,Zimbabwe,Developing,45.4,short
2932,Zimbabwe,Developing,44.6,short
2933,Zimbabwe,Developing,44.3,short
2934,Zimbabwe,Developing,44.5,short
2935,Zimbabwe,Developing,44.8,short
2936,Zimbabwe,Developing,45.3,short
2937,Zimbabwe,Developing,46.0,short
